Age_GTS2004	d18O_adj	d18O_adj_5pt_average	temp_C
21.86567	1.14	1.186	11.59712344
21.86942	1.12	1.154	11.72424024
21.86971	1.26	1.136	11.79586944
21.87176	1.01	1.128	11.82773376
21.87436	1.15	1.142	11.77198296
21.87795	1.1	1.256	11.32005504
21.87805	1.19	1.388	10.80131616
21.88	1.83	1.406	10.73095704
21.88	1.67	1.456	10.53599104
21.8828	1.24	1.46	10.520424
21.883	1.35	1.406	10.73095704
21.88404	1.21	1.316	11.08365984
21.886	1.56	1.426	10.65288664
21.88697	1.22	1.394	10.77785304
21.89	1.79	1.336	11.00508544
21.8901	1.19	1.298	11.15447256
21.89023	0.92	1.448	10.56713856
21.8922	1.37	1.322	11.06007576
21.894	1.97	1.322	11.06007576
21.89401	1.16	1.268	11.27269536
21.89427	1.19	1.23	11.422806
21.89632	0.65	1.184	11.60505984
21.89769	1.18	1.332	11.02079136
21.9	1.74	1.302	11.13872856
21.9	1.9	1.426	10.65288664
21.90125	1.04	1.502	10.35724056
21.90224	1.27	1.412	10.70752416
21.90478	1.56	1.328	11.03650176
21.90478	1.29	1.386	10.80913944
21.906	1.48	1.328	11.03650176
21.90679	1.33	1.35	10.95015
21.9086	0.98	1.332	11.02079136
21.91	1.67	1.282	11.21749336
21.9112	1.2	1.232	11.41489536
21.9148	1.23	1.254	11.32795224
21.91501	1.08	1.258	11.31215896
21.91561	1.09	1.286	11.20173144
21.917	1.69	1.214	11.48613144
21.9173	1.34	1.334	11.01293784
21.91892	0.87	1.43	10.637286
21.92	1.68	1.322	11.06007576
21.92	1.57	1.238	11.39117016
21.92089	1.15	1.148	11.74810656
21.92443	0.92	1.008	12.30784896
21.9255	0.42	1.036	12.19546144
21.92885	0.98	1.136	11.79586944
21.929	1.71	1.35	10.95015
21.93	1.65	1.524	10.27196064
21.93	1.99	1.542	10.20228696
21.93317	1.29	1.43	10.637286
21.93326	1.07	1.356	10.92662304
21.93656	1.15	1.338	10.99723416
21.93932	1.28	1.48	10.442656
21.94	1.9	1.628	9.87065376
21.94	2	1.628	9.87065376
21.94	1.81	1.666	9.72477784
21.94095	1.15	1.516	10.30295584
21.944	1.47	1.362	10.90310616
21.94424	1.15	1.222	11.45445976
21.94533	1.23	1.396	10.77003424
21.94758	1.11	1.498	10.37276056
21.95	2.02	1.652	9.77847456
21.95	1.98	1.836	9.07712544
21.95	1.92	1.872	8.94101376
21.95052	2.15	1.83	9.099846
21.95145	1.29	1.696	9.60989824
21.952	1.81	1.552	10.16361856
21.95207	1.31	1.388	10.80131616
21.95544	1.2	1.382	10.82478936
21.95871	1.33	1.39	10.793494
21.95881	1.26	1.482	10.43488536
21.96	1.85	1.576	10.07092864
21.96	1.77	1.526	10.26421464
21.96	1.67	1.642	9.81686296
21.96244	1.08	1.516	10.30295584
21.963	1.84	1.43	10.637286
21.96358	1.22	1.334	11.01293784
21.96607	1.34	1.37	10.871766
21.96711	1.19	1.236	11.39907744
21.9696	1.26	1.31	11.107254
21.9697	1.17	1.426	10.65288664
21.97	1.59	1.446	10.57492824
21.97	1.92	1.506	10.34172504
21.97333	1.29	1.462	10.51264216
21.975	1.56	1.39	10.793494
21.97572	0.95	1.322	11.06007576
21.97578	1.23	1.404	10.73877024
21.97993	1.58	1.456	10.53599104
21.98	1.7	1.522	10.27970776
21.98	1.82	1.472	10.47374976
21.98069	1.28	1.416	10.69190784
21.98173	0.98	1.46	10.520424
21.98314	1.3	1.338	10.99723416
21.986	1.92	1.282	11.21749336
21.98681	1.21	1.258	11.31215896
21.98775	1	1.24	11.383264
21.98785	0.86	1.08	12.019296
21.98967	1.21	1.202	11.53367256
21.98994	1.12	1.344	10.97368704
21.99	1.82	1.49	10.403814
21.99	1.71	1.596	9.99381024
21.99	1.59	1.644	9.80918304
21.99245	1.74	1.496	10.38052224
21.99245	1.36	1.32	11.067936
21.99252	1.08	1.174	11.64475864
21.99326	0.83	1.046	12.15537624
21.99538	0.86	1.024	12.24360064
21.99825	1.1	1.102	11.93141656
21.99995	1.25	1.154	11.72424024
22	1.47	1.378	10.84044376
22.00001	1.09	1.348	10.95799456
22.00174	1.98	1.382	10.82478936
22.00622	0.95	1.442	10.59051096
22.01	1.42	1.414	10.69971544
22.01	1.77	1.172	11.65270176
22.01233	0.95	1.322	11.06007576
22.01855	0.77	1.348	10.95799456
22.02	1.7	1.174	11.64475864
22.021	1.55	1.128	11.82773376
22.02168	0.9	1.14	11.779944
22.02449	0.72	0.978	12.42850776
22.02466	0.83	0.882	12.81630936
22.02741	0.89	1.072	12.05128576
22.02992	1.07	1.29	11.185974
22.03	1.85	1.416	10.69190784
22.03	1.81	1.426	10.65288664
22.03003	1.46	1.356	10.92662304
22.03054	0.94	1.316	11.08365984
22.03087	0.72	1.138	11.78790616
22.033	1.65	1.018	12.26768536
22.0347	0.92	1.134	11.80383384
22.03698	0.86	1.196	11.55745824
22.03749	1.52	1.206	11.51782104
22.03887	1.03	1.226	11.43863064
22.04	1.7	1.272	11.25691776
22.04199	1.02	1.24	11.383264
22.0432	1.09	1.198	11.54952856
22.045	1.36	1.118	11.86758936
22.0472	0.82	1.162	11.69243416
22.04931	1.3	1.124	11.84367264
22.05099	1.24	1.17	11.660646
22.05137	0.9	1.2	11.5416
22.05552	1.59	1.272	11.25691776
22.05553	0.97	1.312	11.09938816
22.056	1.66	1.504	10.34948224
22.0597	1.44	1.414	10.69971544
22.06	1.86	1.496	10.38052224
22.06153	1.14	1.44	10.598304
22.06163	1.38	1.418	10.68410136
22.06386	1.38	1.348	10.95799456
22.06699	1.33	1.436	10.61389344
22.06721	1.51	1.406	10.73095704
22.068	1.58	1.386	10.80913944
22.07046	1.23	1.412	10.70752416
22.07396	1.28	1.428	10.64508576
22.07428	1.46	1.434	10.62168984
22.07766	1.59	1.468	10.48930336
22.079	1.61	1.51	10.326214
22.08017	1.4	1.47	10.481526
22.0824	1.49	1.438	10.60609816
22.08407	1.26	1.37	10.871766
22.08691	1.43	1.374	10.85610264
22.088	1.27	1.412	10.70752416
22.08886	1.42	1.45	10.55935
22.09	1.68	1.436	10.61389344
22.09199	1.45	1.508	10.33396896
22.0925	1.36	1.506	10.34172504
22.09265	1.63	1.454	10.54377624
22.09615	1.41	1.458	10.52820696
22.098	1.42	1.412	10.70752416
22.09823	1.47	1.392	10.78567296
22.09861	1.13	1.308	11.11512096
22.10344	1.53	1.366	10.88743384
22.10482	0.99	1.414	10.69971544
22.10518	1.71	1.492	10.39604896
22.10518	1.71	1.42	10.676296
22.10657	1.52	1.528	10.25646976
22.107	1.17	1.488	10.41158016
22.11	1.53	1.342	10.98153496
22.11073	1.51	1.314	11.09152344
22.11093	0.98	1.33	11.028646
22.11386	1.38	1.41	10.715334
22.114	1.25	1.306	11.12298904
22.116	1.93	1.394	10.77785304
22.11715	0.99	1.494	10.38828504
22.118	1.42	1.566	10.10952984
22.118	1.88	1.47	10.481526
22.12	1.61	1.542	10.20228696
22.12105	1.45	1.5	10.365
22.123	1.35	1.38	10.832616
22.12326	1.21	1.412	10.70752416
22.12473	1.28	1.41	10.715334
22.125	1.77	1.516	10.30295584
22.12513	1.44	1.554	10.15588824
22.128	1.88	1.62	9.901416
22.12818	1.4	1.606	9.95529304
22.12937	1.61	1.634	9.84759384
22.13	1.7	1.566	10.10952984
22.13	1.58	1.67	9.709446
22.13022	1.54	1.764	9.35043744
22.13022	1.92	1.796	9.22878624
22.131	2.08	1.706	9.57166104
22.132	1.86	1.584	10.04006784
22.13226	1.13	1.418	10.68410136
22.13527	0.93	1.33	11.028646
22.13531	1.09	1.35	10.95015
22.13558	1.64	1.488	10.41158016
22.137	1.96	1.534	10.23324184
22.139	1.82	1.584	10.04006784
22.13939	1.16	1.624	9.88603264
22.14	1.34	1.548	10.17908256
22.14	1.84	1.554	10.15588824
22.14169	1.58	1.556	10.14815904
22.142	1.85	1.608	9.94759296
22.14244	1.17	1.478	10.45042776
22.14275	1.6	1.422	10.66849176
22.14651	1.19	1.444	10.58271904
22.14651	1.3	1.534	10.23324184
22.147	1.96	1.476	10.45820064
22.14791	1.62	1.496	10.38052224
22.14957	1.31	1.524	10.27196064
22.15	1.29	1.532	10.24098336
22.15	1.44	1.552	10.16361856
22.151	2	1.584	10.04006784
22.15135	1.72	1.602	9.97069656
22.15262	1.47	1.748	9.41137056
22.15402	1.38	1.688	9.64050816
22.15422	2.17	1.556	10.14815904
22.156	1.7	1.548	10.17908256
22.15634	1.06	1.586	10.03235544
22.1567	1.43	1.42	10.676296
22.15975	1.57	1.514	10.31070744
22.16023	1.34	1.61	9.939894
22.161	2.17	1.714	9.54109144
22.16281	1.54	1.686	9.64816344
22.165	1.95	1.72	9.518176
22.1658	1.43	1.656	9.76312704
22.16634	1.51	1.638	9.83222616
22.1678	1.85	1.628	9.87065376
22.16854	1.45	1.632	9.85527936
22.17	1.9	1.64	9.824544
22.17218	1.45	1.56	10.132704
22.17256	1.55	1.528	10.25646976
22.17751	1.45	1.344	10.97368704
22.17947	1.29	1.328	11.03650176
22.18032	0.98	1.296	11.16234624
22.18249	1.37	1.336	11.00508544
22.18488	1.39	1.466	10.49708184
22.18568	1.65	1.572	10.08636576
22.186	1.94	1.614	9.92449944
22.18624	1.51	1.672	9.70178176
22.18794	1.58	1.612	9.93219616
22.18794	1.68	1.462	10.51264216
22.18905	1.35	1.482	10.43488536
22.19099	1.19	1.448	10.56713856
22.19209	1.61	1.43	10.637286
22.19285	1.41	1.404	10.73877024
22.19671	1.59	1.446	10.57492824
22.19721	1.22	1.422	10.66849176
22.20019	1.4	1.438	10.60609816
22.20332	1.49	1.392	10.78567296
22.20384	1.49	1.462	10.51264216
22.20681	1.36	1.498	10.37276056
22.20953	1.57	1.49	10.403814
22.21	1.58	1.406	10.73095704
22.21072	1.45	1.434	10.62168984
22.21419	1.07	1.37	10.871766
22.21564	1.5	1.432	10.62948736
22.21697	1.25	1.52	10.287456
22.22	1.89	1.568	10.10180736
22.22	1.89	1.564	10.11725344
22.22009	1.31	1.582	10.04778136
22.22186	1.48	1.472	10.47374976
22.22322	1.34	1.392	10.78567296
22.22634	1.34	1.526	10.26421464
22.22797	1.49	1.51	10.326214
22.23	1.98	1.518	10.29520536
22.23008	1.4	1.628	9.87065376
22.2305	1.38	1.696	9.60989824
22.231	1.89	1.59	10.016934
22.233	1.83	1.538	10.21776216
22.23363	1.45	1.556	10.14815904
22.23534	1.14	1.474	10.46597464
22.23634	1.47	1.522	10.27970776
22.23884	1.48	1.632	9.85527936
22.24	2.07	1.566	10.10952984
22.24	2	1.492	10.39604896
22.241	0.81	1.516	10.30295584
22.24156	1.1	1.428	10.64508576
22.24274	1.6	1.33	11.028646
22.24295	1.63	1.442	10.59051096
22.24592	1.51	1.5275	10.258405875
22.24873	1.37	1.6425	9.814942875
22.24961	NA	1.65	9.78615
22.25	2.06	1.7825	9.280072875
22.25	1.66	1.7325	9.470467875
22.25	2.04	1.7	9.5946
22.25061	1.17	1.526	10.26421464
22.25114	1.57	1.484	10.42711584
22.25446	1.19	1.49	10.403814
22.25547	1.45	1.64	9.824544
22.26	2.07	1.758	9.37327896
22.26	1.92	1.878	8.91836376
22.26	2.16	1.818	9.14531736
22.26	1.79	1.73	9.480006
22.26071	1.15	1.614	9.92449944
22.26168	1.63	1.44	10.598304
22.26383	1.34	1.398	10.76221656
22.26696	1.29	1.572	10.08636576
22.268	1.58	1.618	9.90910936
22.26807	2.02	1.744	9.42661504
22.269	1.86	1.87	8.948566
22.27	1.97	1.824	9.12257664
22.27	1.92	1.702	9.58695256
22.27008	1.35	1.688	9.64050816
22.27321	1.41	1.598	9.98610456
22.274	1.79	1.534	10.23324184
22.27669	1.52	1.604	9.96299424
22.278	1.6	1.728	9.48763776
22.28	1.7	1.752	9.39613056
22.28	2.03	1.794	9.23638104
22.28	1.91	1.774	9.31239064
22.28	1.73	1.816	9.15289984
22.28016	1.5	1.748	9.41137056
22.28232	1.91	1.728	9.48763776
22.28275	1.69	1.64	9.824544
22.283	1.81	1.688	9.64050816
22.28491	1.29	1.656	9.76312704
22.288	1.74	1.66	9.747784
22.29	1.75	1.72	9.518176
22.29	1.71	1.694	9.61754904
22.29	2.11	1.694	9.61754904
22.29	1.16	1.59	10.016934
22.293	1.74	1.406	10.73095704
22.29328	1.23	1.308	11.11512096
22.2951	0.79	1.29	11.185974
22.297	1.62	1.344	10.97368704
22.29973	1.07	1.514	10.31070744
22.3	2.01	1.732	9.47237536
22.3	2.08	1.61	9.939894
22.302	1.88	1.626	9.87834264
22.30436	1.01	1.52	10.287456
22.30458	1.15	1.302	11.13872856
22.307	1.48	1.242	11.37535896
22.309	0.99	1.396	10.77003424
22.31	1.58	1.576	10.07092864
22.31	1.78	1.522	10.27970776
22.31	2.05	1.496	10.38052224
22.311	1.21	1.458	10.52820696
22.31363	0.86	1.294	11.17022104
22.31531	1.39	1.264	11.28847744
22.31826	0.96	1.374	10.85610264
22.32	1.9	1.556	10.14815904
22.32	1.76	1.598	9.98610456
22.32	1.77	1.602	9.97069656
22.321	1.6	1.552	10.16361856
22.32289	0.98	1.436	10.61389344
22.32488	1.65	1.362	10.90310616
22.32762	1.18	1.428	10.64508576
22.33	1.4	1.612	9.93219616
22.33	1.93	1.46	10.520424
22.33	1.9	1.478	10.45042776
22.33262	0.89	1.578	10.06321176
22.33725	1.27	1.532	10.24098336
22.34	1.9	1.51	10.326214
22.34	1.7	1.552	10.16361856
22.34	1.79	1.512	10.31846016
22.34188	1.1	1.374	10.85610264
22.34384	1.07	1.226	11.43863064
22.34595	1.21	1.13	11.819766
22.34652	0.96	1.108	11.90747296
22.34693	1.31	1.264	11.28847744
22.34806	0.99	1.45	10.55935
22.349	1.85	1.646	9.80150424
22.35	2.14	1.598	9.98610456
22.35	1.94	1.566	10.10952984
22.35115	1.07	1.45	10.55935
22.35332	0.83	1.196	11.55745824
22.35555	1.27	1.072	12.05128576
22.35648	0.87	1.104	11.92343424
22.3568	1.32	1.356	10.92662304
22.3568	1.23	1.278	11.23325976
22.35716	2.09	1.45	10.55935
22.35754	0.88	1.426	10.65288664
22.358	1.73	1.596	9.99381024
22.35972	1.2	1.556	10.14815904
22.36	2.08	1.604	9.96299424
22.36	1.89	1.482	10.43488536
22.3628	1.12	1.468	10.48930336
22.36389	1.12	1.472	10.47374976
22.36389	1.13	1.46	10.520424
22.36667	2.1	1.494	10.38828504
22.367	1.83	1.522	10.27970776
22.36898	1.29	1.674	9.69411864
22.36913	1.26	1.502	10.35724056
22.37	1.89	1.384	10.81696384
22.37061	1.24	1.408	10.72314496
22.37334	1.24	1.446	10.57492824
22.37408	1.41	1.25	11.34375
22.376	1.45	1.214	11.48613144
22.3765	0.91	1.144	11.76402304
22.37755	1.06	1.146	11.75606424
22.37926	0.89	1.14	11.779944
22.37926	1.42	1.33	11.028646
22.38	1.42	1.41	10.715334
22.38	1.86	1.406	10.73095704
22.38	1.46	1.398	10.76221656
22.38071	0.87	1.3925	10.783717875
22.3828	1.38	1.36	10.910944
22.385	NA	1.3075	11.117087875
22.385	1.73	1.42	10.676296
22.38598	1.25	1.3225	11.058110875
22.38726	1.32	1.366	10.88743384
22.38809	0.99	1.306	11.12298904
22.39	1.54	1.358	10.91878296
22.39	1.43	1.332	11.02079136
22.39	1.51	1.412	10.70752416
22.39019	1.19	1.328	11.03650176
22.39173	1.39	1.29	11.185974
22.39441	1.12	1.222	11.45445976
22.3962	1.24	1.366	10.88743384
22.39862	1.17	1.424	10.66068864
22.399	1.91	1.592	10.00922496
22.4	1.68	1.6	9.9784
22.4	1.96	1.664	9.73244544
22.40037	1.28	1.56	10.132704
22.40389	1.49	1.526	10.26421464
22.40391	1.39	1.428	10.64508576
22.40613	1.51	1.448	10.56713856
22.408	1.47	1.43	10.637286
22.40891	1.38	1.526	10.26421464
22.40915	1.4	1.524	10.27196064
22.41	1.87	1.508	10.33396896
22.41	1.5	1.5	10.365
22.413	1.39	1.494	10.38828504
22.41337	1.34	1.468	10.48930336
22.41392	1.37	1.418	10.68410136
22.416	1.74	1.418	10.68410136
22.41758	1.25	1.446	10.57492824
22.418	1.39	1.388	10.80131616
22.41892	1.48	1.288	11.19385216
22.41969	1.08	1.36	10.910944
22.42	1.24	1.41	10.715334
22.42	1.61	1.404	10.73877024
22.42354	1.64	1.58	10.055496
22.4269	1.45	1.616	9.91680384
22.427	1.96	1.668	9.71711136
22.42976	1.42	1.686	9.64816344
22.43	1.87	1.742	9.43423896
22.43	1.73	1.706	9.57166104
22.43	1.73	1.646	9.80150424
22.43	1.78	1.592	10.00922496
22.43027	1.12	1.582	10.04778136
22.43082	1.6	1.516	10.30295584
22.431	1.68	1.412	10.70752416
22.431	1.4	1.43	10.637286
22.43127	1.26	1.406	10.73095704
22.43364	1.21	1.336	11.00508544
22.43654	1.48	1.464	10.50486144
22.43685	1.33	1.596	9.99381024
22.44	2.04	1.602	9.97069656
22.44	1.92	1.59	10.016934
22.44009	1.24	1.538	10.21776216
22.44075	1.42	1.444	10.58271904
22.4424	1.07	1.338	10.99723416
22.44286	1.57	1.288	11.19385216
22.445	1.39	1.33	11.028646
22.44588	0.99	1.526	10.26421464
22.44602	1.63	1.624	9.88603264
22.45	2.05	1.668	9.71711136
22.45	2.06	1.848	9.03171456
22.45	1.61	1.954	8.63233624
22.45	1.89	1.836	9.07712544
22.45	2.16	1.606	9.95529304
22.45024	1.46	1.438	10.60609816
22.45055	0.91	1.286	11.20173144
22.45295	0.77	1.074	12.04328664
22.45547	1.13	1.1	11.9394
22.45547	1.1	1.166	11.67653784
22.45547	1.59	1.358	10.91878296
22.45654	1.24	1.492	10.39604896
22.45932	1.73	1.662	9.74011416
22.46	1.8	1.72	9.518176
22.46	1.95	1.902	8.82786456
22.46	1.88	1.786	9.26677144
22.46	2.15	1.73	9.480006
22.46014	1.15	1.586	10.03235544
22.46182	1.52	1.428	10.64508576
22.46374	1.23	1.328	11.03650176
22.46393	1.09	1.344	10.97368704
22.465	1.65	1.288	11.19385216
22.46533	1.23	1.252	11.33585056
22.4692	1.24	1.368	10.87959936
22.46973	1.05	1.472	10.47374976
22.47	1.67	1.584	10.04006784
22.47	2.17	1.536	10.22550144
22.47	1.79	1.538	10.21776216
22.47332	1	1.39	10.793494
22.47341	1.06	1.186	11.59712344
22.47762	0.93	1.236	11.39907744
22.47781	1.15	1.42	10.676296
22.478	2.04	1.582	10.04778136
22.48	1.92	1.696	9.60989824
22.48	1.87	1.666	9.72477784
22.48	1.5	1.594	10.00151704
22.48118	1	1.336	11.00508544
22.482	1.68	1.158	11.70833496
22.48289	0.63	1.102	11.93141656
22.48679	0.98	1.304	11.13085824
22.4871	1.22	1.242	11.37535896
22.49	2.01	1.364	10.89526944
22.49	1.37	1.384	10.81696384
22.49	1.24	1.428	10.64508576
22.49	1.08	1.262	11.29637016
22.491	1.44	1.202	11.53367256
22.49237	1.18	1.202	11.53367256
22.49259	1.07	1.218	11.47029336
22.49296	1.24	1.108	11.90747296
22.49296	1.16	1.068	12.06728736
22.49342	0.89	1.05	12.13935
22.49342	0.98	1.064	12.08329344
22.49493	0.98	1.134	11.80383384
22.49493	1.31	1.184	11.60505984
22.49493	1.51	1.254	11.32795224
22.49493	1.14	1.348	10.95799456
22.49493	1.33	1.348	10.95799456
22.49493	1.45	1.314	11.09152344
22.49493	1.31	1.394	10.77785304
22.49493	1.34	1.682	9.66347736
22.49493	1.54	1.648	9.79382656
22.49493	2.77	1.694	9.61754904
22.49493	1.28	1.782	9.28197336
22.49493	1.54	1.794	9.23638104
22.49493	1.78	1.596	9.99381024
22.49493	1.6	1.746	9.41899224
22.49493	1.78	1.668	9.71711136
22.49493	2.03	1.592	10.00922496
22.49658	1.15	1.57	10.094086
22.49843	1.4	1.6	9.9784
22.5	1.49	1.526	10.26421464
22.5	1.93	1.516	10.30295584
22.5	1.66	1.458	10.52820696
22.5008	1.1	1.494	10.38828504
22.50396	1.11	1.328	11.03650176
22.50428	1.67	1.346	10.96584024
22.50606	1.1	1.412	10.70752416
22.51	1.75	1.5	10.365
22.51	1.43	1.418	10.68410136
22.51012	1.55	1.366	10.88743384
22.511	1.26	1.284	11.20961184
22.51133	0.84	1.184	11.60505984
22.51479	1.34	1.134	11.80383384
22.51554	0.93	1.206	11.51782104
22.51976	1.3	1.36	10.910944
22.52	1.62	1.47	10.481526
22.52	1.61	1.592	10.00922496
22.52	1.89	1.642	9.81686296
22.52064	1.54	1.652	9.77847456
22.52397	1.55	1.634	9.84759384
22.524	1.67	1.602	9.97069656
22.52453	1.52	1.622	9.89372376
22.52502	1.73	1.624	9.88603264
22.52531	1.64	1.614	9.92449944
22.52924	1.56	1.632	9.85527936
22.52985	1.62	1.566	10.10952984
22.53	1.61	1.656	9.76312704
22.53	1.4	1.66	9.747784
22.53	2.09	1.636	9.83990944
22.53321	1.58	1.612	9.93219616
22.53345	1.5	1.66	9.747784
22.5344	1.49	1.564	10.11725344
22.5344	1.64	1.56	10.132704
22.53536	1.61	1.61	9.939894
22.53536	NA	1.6	9.9784
22.53556	1.7	1.5375	10.219696875
22.5377	1.45	1.6575	9.757372875
22.53872	1.39	1.758	9.37327896
22.54	2.09	1.866	8.96367384
22.54	2.16	1.832	9.09227136
22.54	2.24	1.794	9.23638104
22.54235	1.28	1.656	9.76312704
22.54293	1.2	1.554	10.15588824
22.54715	1.4	1.382	10.82478936
22.54726	1.65	1.554	10.15588824
22.54747	1.38	1.64	9.824544
22.55	2.14	1.812	9.16806816
22.55	1.63	1.954	8.63233624
22.55	2.26	1.948	8.65485856
22.55	2.36	1.768	9.33521536
22.55002	1.35	1.72	9.518176
22.55241	1.24	1.576	10.07092864
22.55258	1.39	1.386	10.80913944
22.55413	1.54	1.392	10.78567296
22.55514	1.41	1.396	10.77003424
22.55663	1.38	1.49	10.403814
22.55663	1.26	1.472	10.47374976
22.557	1.86	1.624	9.88603264
22.5577	1.45	1.776	9.30478464
22.56	2.17	1.942	8.67739096
22.56	2.14	1.978	8.54234776
22.56	2.09	1.972	8.56482976
22.56	2.04	1.794	9.23638104
22.56026	1.42	1.618	9.90910936
22.56281	1.28	1.468	10.48930336
22.56295	1.26	1.302	11.13872856
22.56538	1.34	1.246	11.35955224
22.56717	1.21	1.274	11.24903064
22.56717	1.14	1.416	10.69190784
22.56794	1.42	1.564	10.11725344
22.57	1.97	1.73	9.480006
22.57	2.08	1.948	8.65485856
22.57	2.04	1.962	8.60232216
22.57	2.23	1.816	9.15289984
22.57	1.49	1.66	9.747784
22.57033	1.24	1.512	10.31846016
22.57093	1.3	1.444	10.58271904
22.57776	1.3	1.55	10.17135
22.58	1.89	1.69	9.632854
22.58	2.02	1.81	9.175654
22.58	1.94	1.73	9.480006
22.58	1.9	1.778	9.29717976
22.58089	0.9	1.602	9.97069656
22.58135	2.13	1.386	10.80913944
22.58459	1.14	1.288	11.19385216
22.58511	0.86	1.32	11.067936
22.58828	1.41	1.28	11.225376
22.58933	1.06	1.434	10.62168984
22.59	1.93	1.602	9.97069656
22.59	1.91	1.698	9.60224856
22.59	1.7	1.85	9.02415
22.59	1.89	1.784	9.27437184
22.592	1.82	1.614	9.92449944
22.592	1.6	1.532	10.24098336
22.59219	1.06	1.376	10.84827264
22.59356	1.29	1.246	11.35955224
22.59883	1.11	1.346	10.96584024
22.59883	1.17	1.536	10.22550144
22.6	2.1	1.668	9.71711136
22.6	2.01	1.87	8.948566
22.6	1.95	1.864	8.97122944
22.6	2.12	1.802	9.20600856
22.60253	1.14	1.764	9.35043744
22.603	1.79	1.638	9.83222616
22.603	1.82	1.52	10.287456
22.60306	1.32	1.518	10.29520536
22.605	1.53	1.408	10.72314496
22.60535	1.13	1.26	11.304264
22.60595	1.24	1.294	11.17022104
22.60728	1.08	1.242	11.37535896
22.608	1.49	1.334	11.01293784
22.60939	1.27	1.414	10.69971544
22.61	1.59	1.52	10.287456
22.61	1.64	1.452	10.55156256
22.61	1.61	1.458	10.52820696
22.61256	1.15	1.566	10.10952984
22.61449	1.3	1.472	10.47374976
22.61499	2.13	1.464	10.50486144
22.61678	1.17	1.612	9.93219616
22.619	1.57	1.614	9.92449944
22.61988	1.89	1.532	10.24098336
22.61996	1.31	1.634	9.84759384
22.62	1.72	1.662	9.74011416
22.62	1.68	1.554	10.15588824
22.62	1.71	1.596	9.99381024
22.62206	1.35	1.502	10.35724056
22.624	1.52	1.428	10.64508576
22.62628	1.25	1.488	10.41158016
22.62734	1.31	1.58	10.055496
22.63	2.01	1.654	9.77080024
22.63	1.81	1.776	9.30478464
22.63	1.89	1.694	9.61754904
22.63	1.86	1.5	10.365
22.6305	0.9	1.414	10.69971544
22.6305	1.04	1.272	11.25691776
22.6305	1.38	1.1	11.9394
22.63434	1.18	1.146	11.75606424
22.63578	1	1.312	11.09938816
22.64	1.13	1.35	10.95015
22.64	1.87	1.53	10.248726
22.64	1.57	1.648	9.79382656
22.64	2.08	1.666	9.72477784
22.64	1.59	1.53	10.248726
22.64134	1.22	1.424	10.66068864
22.64528	1.19	1.306	11.12298904
22.6466	1.04	1.392	10.78567296
22.6495	1.49	1.448	10.56713856
22.65	2.02	1.53	10.248726
22.65	1.5	1.566	10.10952984
22.65	1.6	1.566	10.10952984
22.65161	1.22	1.46	10.520424
22.65341	1.49	1.38	10.832616
22.65341	1.49	1.332	11.02079136
22.6536	1.1	1.36	10.910944
22.65372	1.36	1.305	11.1269235
22.658	NA	1.34	10.989384
22.659	1.27	1.5	10.365
22.66	1.63	1.55	10.17135
22.66	1.74	1.478	10.45042776
22.66	1.56	1.438	10.60609816
22.66217	1.19	1.354	10.93446424
22.66235	1.07	1.21	11.501974
22.66322	1.21	1.174	11.64475864
22.6676	1.02	1.312	11.09938816
22.6685	1.38	1.432	10.62948736
22.67	1.88	1.56	10.132704
22.67	1.67	1.69	9.632854
22.67	1.85	1.73	9.480006
22.672	1.67	1.66	9.747784
22.672	1.58	1.57	10.094086
22.67272	1.53	1.564	10.11725344
22.6746	1.22	1.526	10.26421464
22.67576	1.82	1.542	10.20228696
22.67576	1.48	1.602	9.97069656
22.67694	1.66	1.772	9.31999776
22.68	1.83	1.792	9.24397696
22.68	2.07	1.754	9.38851224
22.68	1.92	1.774	9.31239064
22.6816	1.29	1.706	9.57166104
22.682	1.76	1.554	10.15588824
22.68328	1.49	1.428	10.64508576
22.68328	1.31	1.426	10.65288664
22.68645	1.29	1.486	10.41934744
22.68853	1.28	1.534	10.23324184
22.69	2.06	1.512	10.31846016
22.69	1.73	1.522	10.27970776
22.69172	1.2	1.532	10.24098336
22.69539	1.34	1.42	10.676296
22.69594	1.33	1.432	10.62948736
22.697	1.5	1.608	9.94759296
22.698	1.79	1.636	9.83990944
22.69808	2.08	1.682	9.66347736
22.7	1.48	1.716	9.53345184
22.7	1.56	1.62	9.901416
22.7	1.67	1.446	10.57492824
22.70122	1.31	1.416	10.69190784
22.70225	1.21	1.326	11.04435864
22.703	1.33	1.25	11.34375
22.70439	1.11	1.354	10.93446424
22.70544	1.29	1.466	10.49708184
22.708	1.83	1.452	10.55156256
22.708	1.77	1.472	10.47374976
22.70861	1.26	1.562	10.12497816
22.70911	1.21	1.578	10.06321176
22.71	1.74	1.578	10.06321176
22.71	1.91	1.656	9.76312704
22.71	1.77	1.718	9.52581336
